ID	Name	InChIKey	SMILES
DB11348	Calcium Phosphate	QORWJWZARLRLPR-UHFFFAOYSA-H	[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O
DB11359	Guaiacol	LHGVFZTZFXWLCP-UHFFFAOYSA-N	COC1=C(O)C=CC=C1
DB11362	Selexipag	QXWZQTURMXZVHJ-UHFFFAOYSA-N	CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1
DB11363	Alectinib	KDGFLJKFZUIJMX-UHFFFAOYSA-N	CCC1=CC2=C(C=C1N1CCC(CC1)N1CCOCC1)C(C)(C)C1=C(C3=CC=C(C=C3N1)C#N)C2=O
DB11386	Chlorobutanol	OSASVXMJTNOKOY-UHFFFAOYSA-N	CC(C)(O)C(Cl)(Cl)Cl
DB11431	Moxidectin	YZBLFMPOMVTDJY-LSGXYNIPSA-N	[H][C@@]12OC\C3=C/C=C/[C@H](C)C\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@]5(C\C(=N/OC)[C@H](C)[C@H](O5)C(\C)=C\C(C)C)O4)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O
DB11496	2-mercaptobenzothiazole	YXIWHUQXZSMYRE-UHFFFAOYSA-N	S=C1NC2=C(S1)C=CC=C2
DB11560	Lesinurad	FGQFOYHRJSUHMR-UHFFFAOYSA-N	OC(=O)CSC1=NN=C(Br)N1C1=CC=C(C2CC2)C2=C1C=CC=C2
DB11574	Elbasvir	BVAZQCUMNICBAQ-PZHYSIFUSA-N	[H][C@]1(CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C)C1=NC=C(N1)C1=CC2=C(C=C1)N1[C@@H](OC3=C(C=CC(=C3)C3=CN=C(N3)[C@]3([H])CCCN3C(=O)[C@@H](NC(=O)OC)C(C)C)C1=C2)C1=CC=CC=C1
DB11575	Grazoprevir	OBMNJSNZOWALQB-NCQNOWPTSA-N	COC1=CC2=NC3=C(CCCCC[C@@H]4C[C@H]4OC(=O)N[C@H](C(=O)N4C[C@@H](C[C@H]4C(=O)N[C@@]4(C[C@H]4C=C)C(=O)NS(=O)(=O)C4CC4)O3)C(C)(C)C)N=C2C=C1
DB11577	Indigotindisulfonic acid	CFZXDJWFRVEWSR-BUHFOSPRSA-N	OS(=O)(=O)C1=CC2=C(N\C(C2=O)=C2\NC3=C(C=C(C=C3)S(O)(=O)=O)C2=O)C=C1
DB11581	Venetoclax	LQBVNQSMGBZMKD-UHFFFAOYSA-N	CC1(C)CCC(CN2CCN(CC2)C2=CC=C(C(=O)NS(=O)(=O)C3=CC=C(NCC4CCOCC4)C(=C3)[N+]([O-])=O)C(OC3=CN=C4NC=CC4=C3)=C2)=C(C1)C1=CC=C(Cl)C=C1
DB11584	Pipradrol	XSWHNYGMWWVAIE-UHFFFAOYSA-N	[H]N1CCCCC1C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DB11586	Asunaprevir	XRWSZZJLZRKHHD-WVWIJVSJSA-N	COC1=CN=C(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C2CC2)C2=C1C=CC(Cl)=C2
DB11587	Etafedrine	IRVLBORJKFZWMI-JQWIXIFHSA-N	CCN(C)[C@@H](C)[C@H](O)C1=CC=CC=C1
DB11590	Thimerosal	RTKIYNMVFMVABJ-UHFFFAOYSA-L	[Na+].CC[Hg]SC1=CC=CC=C1C([O-])=O
DB11591	Bilastine	ACCMWZWAEFYUGZ-UHFFFAOYSA-N	CCOCCN1C(=NC2=CC=CC=C12)C1CCN(CCC2=CC=C(C=C2)C(C)(C)C(O)=O)CC1
DB11611	Lifitegrast	JFOZKMSJYSPYLN-QHCPKHFHSA-N	CS(=O)(=O)C1=CC(C[C@H](NC(=O)C2=C(Cl)C3=C(CN(CC3)C(=O)C3=CC=C4C=COC4=C3)C=C2Cl)C(O)=O)=CC=C1
DB11613	Velpatasvir	FHCUMDQMBHQXKK-CDIODLITSA-N	COC[C@H]1C[C@H](N(C1)C(=O)[C@H](NC(=O)OC)C1=CC=CC=C1)C1=NC=C(N1)C1=CC=C2C(COC3=CC4=C(C=CC5=C4NC(=N5)[C@@H]4CC[C@H](C)N4C(=O)[C@@H](NC(=O)OC)C(C)C)C=C23)=C1
DB11614	Rupatadine	WUZYKBABMWJHDL-UHFFFAOYSA-N	CC1=CC(CN2CCC(CC2)=C2C3=CC=C(Cl)C=C3CCC3=C2N=CC=C3)=CN=C1
DB11619	Gestrinone	BJJXHLWLUDYTGC-ANULTFPQSA-N	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H]
DB11632	Opicapone	ASOADIZOVZTJSR-UHFFFAOYSA-N	CC1=C(C2=NOC(=N2)C2=CC(=C(O)C(O)=C2)[N+]([O-])=O)C(Cl)=[N+]([O-])C(C)=C1Cl
DB11633	Isavuconazole	DDFOUSQFMYRUQK-RCDICMHDSA-N	C[C@@H](C1=NC(=CS1)C1=CC=C(C=C1)C#N)[C@](O)(CN1C=NC=N1)C1=C(F)C=CC(F)=C1
DB11636	Nomegestrol	KZUIYQJTUIACIG-YBZCJVABSA-N	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C
DB11637	Delamanid	XDAOLTSRNUSPPH-XMMPIXPASA-N	C[C@]1(COC2=CC=C(C=C2)N2CCC(CC2)OC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2O1)[N+]([O-])=O
DB11638	Artenimol	BJDCWCLMFKKGEE-HVDUHBCDSA-N	[H][C@@]1(C)CC[C@@]2([H])[C@@]([H])(C)C([H])(O)O[C@]3([H])O[C@@]4(C)CC[C@]1([H])[C@@]23OO4
DB11640	Amifampridine	OYTKINVCDFNREN-UHFFFAOYSA-N	NC1=CC=NC=C1N
DB11641	Vinflunine	NMDYYWFGPIMTKO-KLCPSUAYSA-N	CC[C@@]12C=CCN3CC[C@@]4([C@H]13)[C@@H](N(C)C1=CC(OC)=C(C=C41)[C@]1(C[C@@H]3C[C@H](C[N@@](C3)CC3=C1NC1=CC=CC=C31)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]2OC(C)=O)C(=O)OC
DB11642	Pitolisant	NNACHAUCXXVJSP-UHFFFAOYSA-N	ClC1=CC=C(CCCOCCCN2CCCCC2)C=C1
DB11644	Tafamidis	TXEIIPDJKFWEEC-UHFFFAOYSA-N	OC(=O)C1=CC=C2N=C(OC2=C1)C1=CC(Cl)=CC(Cl)=C1
DB11652	Tucatinib	SDEAXTCZPQIFQM-UHFFFAOYSA-N	CC1=CC(NC2=NC=NC3=CC=C(NC4=NC(C)(C)CO4)C=C23)=CC=C1OC1=CC2=NC=NN2C=C1
DB11653	Bremelanotide	FFHBJDQSGDNCIV-MFVUMRCOSA-N	CCCC[C@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CN=CN2)NC1=O)C(O)=O
DB11660	Latanoprostene bunod	LOVMMUBRQUFEAH-UIEAZXIASA-N	O[C@H](CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)OCCCCO[N+]([O-])=O)CCC1=CC=CC=C1
DB11672	Curcumin	VFLDPWHFBUODDF-FCXRPNKRSA-N	COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O
DB11677	Triheptanoin	PJHKBYALYHRYSK-UHFFFAOYSA-N	CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC
DB11689	Selumetinib	CYOHGALHFOKKQC-UHFFFAOYSA-N	CN1C=NC2=C(F)C(NC3=C(Cl)C=C(Br)C=C3)=C(C=C12)C(=O)NOCCO
DB11691	Naldemedine	AXQACEQYCPKDMV-RZAWKFBISA-N	[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]5(O)CC(C(=O)NC(C)(C)C1=NC(=NO1)C1=CC=CC=C1)=C2O)=CC=C3O
DB11693	Voclosporin	BICRTLVBTLFLRD-PTWUADNWSA-N	[H][C@@]1([C@H](O)[C@H](C)C\C=C\C=C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC1=O)C(C)C
DB11699	Tropisetron	ZNRGQMMCGHDTEI-ITGUQSILSA-N	[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(=O)C1=CNC3=CC=CC=C13)N2C
DB11700	Setmelanotide	HDHDTKMUACZDAA-PHNIDTBTSA-N	[H]N([H])C(=O)[C@@H]1CSSC[C@H](N([H])C(=O)[C@H](CCCN=C(N([H])[H])N([H])[H])N([H])C(C)=O)C(=O)N[C@H](C)C(=O)N[C@@H](CC2=CN=CN2[H])C(=O)N[C@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC2=CN([H])C3=CC=CC=C23)C(=O)N1
DB11703	Acalabrutinib	WDENQIQQYWYTPO-IBGZPJMESA-N	CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1
DB11712	Tezacaftor	MJUVRTYWUMPBTR-MRXNPFEDSA-N	CC(C)(CO)C1=CC2=CC(NC(=O)C3(CC3)C3=CC=C4OC(F)(F)OC4=C3)=C(F)C=C2N1C[C@@H](O)CO
DB11718	Encorafenib	CMJCXYNUCSMDBY-ZDUSSCGKSA-N	COC(=O)N[C@@H](C)CNC1=NC=CC(=N1)C1=CN(N=C1C1=CC(Cl)=CC(NS(C)(=O)=O)=C1F)C(C)C
DB11730	Ribociclib	RHXHGRAEPCAFML-UHFFFAOYSA-N	CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N3CCNCC3)N=C2N1C1CCCC1
DB11732	Lasmiditan	XEDHVZKDSYZQBF-UHFFFAOYSA-N	CN1CCC(CC1)C(=O)C1=CC=CC(NC(=O)C2=C(F)C=C(F)C=C2F)=N1
DB11738	Rilmenidine	CQXADFVORZEARL-UHFFFAOYSA-N	C1CC1C(NC1=NCCO1)C1CC1
DB11742	Ebastine	MJJALKDDGIKVBE-UHFFFAOYSA-N	CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1
DB11750	Clobetasol	FCSHDIVRCWTZOX-DVTGEIKXSA-N	[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB11751	Cabotegravir	WCWSTNLSLKSJPK-LKFCYVNXSA-N	[H][C@@]12CN3C=C(C(=O)NCC4=C(F)C=C(F)C=C4)C(=O)C(O)=C3C(=O)N1[C@@H](C)CO2
DB11753	Rifamycin	HJYYPODYNSCCOU-ODRIEIDWSA-N	CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C=C(O)C4=C3C2=O
DB11757	Istradefylline	IQVRBWUUXZMOPW-PKNBQFBNSA-N	[H]\C(=C(\[H])C1=CC(OC)=C(OC)C=C1)C1=NC2=C(N1C)C(=O)N(CC)C(=O)N2CC
DB11760	Talazoparib	HWGQMRYQVZSGDQ-HZPDHXFCSA-N	CN1N=CN=C1[C@@H]1[C@H](NC2=C3C1=NNC(=O)C3=CC(F)=C2)C1=CC=C(F)C=C1
DB11761	Tenapanor	DNHPDWGIXIMXSA-CXNSMIOJSA-N	CN1C[C@@H](C2=CC(=CC=C2)S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)C2=CC(=CC=C2)[C@@H]2CN(C)CC3=C2C=C(Cl)C=C3Cl)C2=C(C1)C(Cl)=CC(Cl)=C2
DB11791	Capmatinib	LIOLIMKSCNQPLV-UHFFFAOYSA-N	CNC(=O)C1=C(F)C=C(C=C1)C1=NN2C(CC3=CC4=C(C=C3)N=CC=C4)=CN=C2N=C1
DB11793	Niraparib	PCHKPVIQAHNQLW-CQSZACIVSA-N	NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1
DB11796	Fostemsavir	SWMDAPWAQQTBOG-UHFFFAOYSA-N	COC1=CN=C(N2C=NC(C)=N2)C2=C1C(=CN2COP(O)(O)=O)C(=O)C(=O)N1CCN(CC1)C(=O)C1=CC=CC=C1
DB11799	Bictegravir	SOLUWJRYJLAZCX-LYOVBCGYSA-N	OC1=C2N(C[C@H]3O[C@@H]4CC[C@@H](C4)N3C2=O)C=C(C(=O)NCC2=C(F)C=C(F)C=C2F)C1=O
DB11800	Tivozanib	SPMVMDHWKHCIDT-UHFFFAOYSA-N	COC1=C(OC)C=C2C(OC3=CC(Cl)=C(NC(=O)NC4=NOC(C)=C4)C=C3)=CC=NC2=C1
DB11817	Baricitinib	XUZMWHLSFXCVMG-UHFFFAOYSA-N	CCS(=O)(=O)N1CC(CC#N)(C1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1
DB11820	Nifurtimox	ARFHIAQFJWUCFH-IZZDOVSWSA-N	CC1CS(=O)(=O)CCN1\N=C\C1=CC=C(O1)[N+]([O-])=O
DB11823	Esketamine	YQEZLKZALYSWHR-ZDUSSCGKSA-N	CN[C@@]1(CCCCC1=O)C1=CC=CC=C1Cl
DB11827	Ertugliflozin	MCIACXAZCBVDEE-CUUWFGFTSA-N	CCOC1=CC=C(CC2=CC(=CC=C2Cl)[C@]23OC[C@](CO)(O2)[C@@H](O)[C@H](O)[C@H]3O)C=C1
DB11828	Neratinib	JWNPDZNEKVCWMY-VQHVLOKHSA-N	CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(NC3=CC=C(OCC4=CC=CC=N4)C(Cl)=C3)=C(C=NC2=C1)C#N
DB11837	Osilodrostat	USUZGMWDZDXMDG-CYBMUJFWSA-N	FC1=C(C=CC(=C1)C#N)[C@H]1CCC2=CN=CN12
DB11842	Angiotensin II	CZGUSIXMZVURDU-JZXHSEFVSA-N	CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
DB11853	Relugolix	AOMXMOCNKJTRQP-UHFFFAOYSA-N	CONC(=O)NC1=CC=C(C=C1)C1=C(CN(C)C)C2=C(S1)N(CC1=C(F)C=CC=C1F)C(=O)N(C2=O)C1=CC=C(OC)N=N1
DB11855	Revefenacin	FYDWDCIFZSGNBU-UHFFFAOYSA-N	CN(CCN1CCC(CC1)OC(=O)NC1=CC=CC=C1C1=CC=CC=C1)C(=O)C1=CC=C(CN2CCC(CC2)C(N)=O)C=C1
DB11859	Brexanolone	AURFZBICLPNKBZ-SYBPFIFISA-N	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(C)=O
DB11886	Infigratinib	QADPYRIHXKWUSV-UHFFFAOYSA-N	CCN1CCN(CC1)C1=CC=C(NC2=CC(=NC=N2)N(C)C(=O)NC2=C(Cl)C(OC)=CC(OC)=C2Cl)C=C1
DB11901	Apalutamide	HJBWBFZLDZWPHF-UHFFFAOYSA-N	CNC(=O)C1=CC=C(C=C1F)N1C(=S)N(C(=O)C11CCC1)C1=CC(=C(N=C1)C#N)C(F)(F)F
DB11915	Valbenazine	GEJDGVNQKABXKG-CFKGEZKQSA-N	COC1=C(OC)C=C2[C@H]3C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN3CCC2=C1
DB11921	Deflazacort	FBHSPRKOSMHSIF-GRMWVWQJSA-N	[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@]([H])(O)C[C@]3(C)[C@@]1(N=C(C)O2)C(=O)COC(C)=O
DB11932	Abametapir	PTRATZCAGVBFIQ-UHFFFAOYSA-N	CC1=CC=C(N=C1)C1=CC=C(C)C=N1
DB11936	Bempedoic acid	HYHMLYSLQUKXKP-UHFFFAOYSA-N	CC(C)(CCCCCC(O)CCCCCC(C)(C)C(O)=O)C(O)=O
DB11938	Difelikefalin	FWMNVWWHGCHHJJ-SKKKGAJSSA-N	CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O
DB11942	Selinexor	DEVSOMFAQLZNKR-RJRFIUFISA-N	FC(F)(F)C1=CC(=CC(=C1)C1=NN(\C=C/C(=O)NNC2=NC=CN=C2)C=N1)C(F)(F)F
DB11943	Delafloxacin	DYDCPNMLZGFQTM-UHFFFAOYSA-N	NC1=NC(N2C=C(C(O)=O)C(=O)C3=CC(F)=C(N4CC(O)C4)C(Cl)=C23)=C(F)C=C1F
DB11951	Lemborexant	MUGXRYIUWFITCP-PGRDOPGGSA-N	CC1=NC=C(OC[C@]2(C[C@H]2C(=O)NC2=NC=C(F)C=C2)C2=CC=CC(F)=C2)C(C)=N1
DB11952	Duvelisib	SJVQHLPISAIATJ-ZDUSSCGKSA-N	C[C@H](NC1=C2N=CNC2=NC=N1)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1
DB11963	Dacomitinib	LVXJQMNHJWSHET-AATRIKPKSA-N	COC1=C(NC(=O)\C=C\CN2CCCCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1
DB11967	Binimetinib	ACWZRVQXLIRSDF-UHFFFAOYSA-N	CN1C=NC2=C(F)C(NC3=CC=C(Br)C=C3F)=C(C=C12)C(=O)NOCCO
DB11978	Glasdegib	SFNSLLSYNZWZQG-VQIMIIECSA-N	CN1CC[C@H](C[C@@H]1C1=NC2=CC=CC=C2N1)NC(=O)NC1=CC=C(C=C1)C#N
DB11979	Elagolix	HEAUOKZIVMZVQL-VWLOTQADSA-N	COC1=CC=CC(=C1F)C1=C(C)N(CC2=C(C=CC=C2F)C(F)(F)F)C(=O)N(C[C@H](NCCCC(O)=O)C2=CC=CC=C2)C1=O
DB11986	Entrectinib	HAYYBYPASCDWEQ-UHFFFAOYSA-N	CN1CCN(CC1)C1=CC=C(C(=O)NC2=NNC3=CC=C(CC4=CC(F)=CC(F)=C4)C=C23)C(NC2CCOCC2)=C1
DB11994	Diacerein	TYNLGDBUJLVSMA-UHFFFAOYSA-N	CC(=O)OC1=CC=CC2=C1C(=O)C1=C(OC(C)=O)C=C(C=C1C2=O)C(O)=O
DB11995	Avatrombopag	OFZJKCQENFPZBH-UHFFFAOYSA-N	OC(=O)C1CCN(CC1)C1=C(Cl)C=C(C=N1)C(=O)NC1=NC(C2=CC(Cl)=CS2)=C(S1)N1CCN(CC1)C1CCCCC1
DB12001	Abemaciclib	UZWDCWONPYILKI-UHFFFAOYSA-N	CCN1CCN(CC2=CC=C(NC3=NC=C(F)C(=N3)C3=CC(F)=C4N=C(C)N(C(C)C)C4=C3)N=C2)CC1
DB12010	Fostamatinib	GKDRMWXFWHEQQT-UHFFFAOYSA-N	COC1=CC(NC2=NC=C(F)C(NC3=NC4=C(OC(C)(C)C(=O)N4COP(O)(O)=O)C=C3)=N2)=CC(OC)=C1OC
DB12015	Alpelisib	STUWGJZDJHPWGZ-LBPRGKRZSA-N	CC1=C(SC(NC(=O)N2CCC[C@H]2C(N)=O)=N1)C1=CC(=NC=C1)C(C)(C)C(F)(F)F
DB12016	Ponesimod	LPAUOXUZGSBGDU-STDDISTJSA-N	CCC\N=C1/S\C(=C/C2=CC=C(OC[C@H](O)CO)C(Cl)=C2)C(=O)N1C1=CC=CC=C1C
DB12020	Tecovirimat	CSKDFZIMJXRJGH-VWLPUNTISA-N	FC(F)(F)C1=CC=C(C=C1)C(=O)NN1C(=O)[C@H]2[C@H]([C@H]3C=C[C@@H]2[C@@H]2C[C@H]32)C1=O
DB12026	Voxilaprevir	MZBLZLWXUBZHSL-FZNJKFJKSA-N	CC[C@@H]1[C@@H]2CN([C@@H]1C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1)C(=O)[C@@H](NC(=O)O[C@@H]1C[C@H]1CCCCC(F)(F)C1=C(O2)N=C2C=C(OC)C=CC2=N1)C(C)(C)C
DB12035	Sarecycline	PQJQFLNBMSCUSH-SBAJWEJLSA-N	[H][C@@]12CC3=C(CN(C)OC)C=CC(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2
DB12070	Letermovir	FWYSMLBETOMXAG-QHCPKHFHSA-N	COC1=CC=CC(=C1)N1CCN(CC1)C1=NC2=C(C=CC=C2F)[C@H](CC(O)=O)N1C1=CC(=CC=C1OC)C(F)(F)F
DB12095	Telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N	CCOC(=O)[C@@H](N)CC1=CC=C(C=C1)C1=NC(N)=NC(O[C@H](C2=CC=C(Cl)C=C2N2C=CC(C)=N2)C(F)(F)F)=C1
DB12130	Lorlatinib	IIXWYSCJSQVBQM-LLVKDONJSA-N	C[C@H]1OC2=C(N)N=CC(=C2)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2
DB12141	Gilteritinib	GYQYAJJFPNQOOW-UHFFFAOYSA-N	CCC1=C(NC2CCOCC2)N=C(NC2=CC=C(N3CCC(CC3)N3CCN(C)CC3)C(OC)=C2)C(=N1)C(N)=O
DB12147	Erdafitinib	OLAHOMJCDNXHFI-UHFFFAOYSA-N	COC1=CC(=CC(OC)=C1)N(CCNC(C)C)C1=CC=C2N=CC(=NC2=C1)C1=CN(C)N=C1
DB12151	Brincidofovir	WXJFKKQWPMNTIM-VWLOTQADSA-N	CCCCCCCCCCCCCCCCOCCCOP(O)(=O)CO[C@H](CO)CN1C=CC(N)=NC1=O
DB12161	Deutetrabenazine	MKJIEFSOBYUXJB-WEZHFFAMSA-N	[2H]C([2H])([2H])OC1=CC2=C(C=C1OC([2H])([2H])[2H])[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2
DB12235	Estetrol	AJIPIJNNOJSSQC-NYLIRDPKSA-N	[H][C@@]12[C@@H](O)[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H]
DB12243	Edaravone	QELUYTUMUWHWMC-UHFFFAOYSA-N	CC1=NN(C(=O)C1)C1=CC=CC=C1
DB12245	Triclabendazole	NQPDXQQQCQDHHW-UHFFFAOYSA-N	CSC1=NC2=C(N1)C=C(Cl)C(OC1=CC=CC(Cl)=C1Cl)=C2
DB12265	Fexinidazole	MIWWSGDADVMLTG-UHFFFAOYSA-N	CSC1=CC=C(OCC2=NC=C(N2C)[N+]([O-])=O)C=C1
DB12267	Brigatinib	AILRADAXUVEEIR-UHFFFAOYSA-N	COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1
DB12278	Propiverine	QPCVHQBVMYCJOM-UHFFFAOYSA-N	CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1
DB12301	Doravirine	ZIAOVIPSKUPPQW-UHFFFAOYSA-N	CN1C(=O)NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F
DB12328	Cantharidin	DHZBEENLJMYSHQ-XCVPVQRUSA-N	[H][C@]12CC[C@]([H])(O1)[C@]1(C)C(=O)OC(=O)[C@]21C
DB12329	Eravacycline	HLFSMUUOKPBTSM-ISIOAQNYSA-N	[H][C@@]12CC3=C(F)C=C(NC(=O)CN4CCCC4)C(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2
DB12332	Rucaparib	HMABYWSNWIZPAG-UHFFFAOYSA-N	CNCC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3
DB12364	Betrixaban	XHOLNRLADUSQLD-UHFFFAOYSA-N	COC1=CC=C(NC(=O)C2=CC=C(C=C2)C(=N)N(C)C)C(=C1)C(=O)NC1=CC=C(Cl)C=N1
DB12371	Siponimod	KIHYPELVXPAIDH-HNSNBQBZSA-N	CCC1=CC(=CC=C1CN1CC(C1)C(O)=O)C(\C)=N\OCC1=CC=C(C2CCCCC2)C(=C1)C(F)(F)F
DB12377	Relebactam	SMOBCLHAZXOKDQ-ZJUUUORDSA-N	OS(=O)(=O)ON1[C@H]2C[N@]([C@@H](CC2)C(=O)NC2CCNCC2)C1=O
DB12404	Remimazolam	CYHWMBVXXDIZNZ-KRWDZBQOSA-N	COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12
DB12455	Omadacycline	JEECQCWWSTZDCK-IQZGDKDPSA-N	[H][C@@]12CC3=C(C=C(CNCC(C)(C)C)C(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2)N(C)C
DB12457	Rimegepant	KRNAOFGYEFKHPB-ANJVHQHFSA-N	N[C@H]1[C@@H](CC[C@@H](OC(=O)N2CCC(CC2)N2C(=O)NC3=NC=CC=C23)C2=C1C=CC=N2)C1=C(F)C(F)=CC=C1
DB12466	Favipiravir	ZCGNOVWYSGBHAU-UHFFFAOYSA-N	NC(=O)C1=NC(F)=CN=C1O
DB12471	Ibrexafungerp	BODYFEUFKHPRCK-ZCZMVWJSSA-N	[H][C@]12CC[C@@]3([H])[C@@]4(C)COC[C@@]3(C[C@H]([C@@H]4OC[C@](C)(N)C(C)(C)C)N3N=CN=C3C3=CC=NC=C3)C1=CC[C@@]1(C)[C@H](C(O)=O)[C@](C)(CC[C@]21C)[C@H](C)C(C)C
DB12474	Lynestrenol	YNVGQYHLRCDXFQ-XGXHKTLJSA-N	C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
DB12483	Copanlisib	PZBCKZWLPGJMAO-UHFFFAOYSA-N	COC1=C(OCCCN2CCOCC2)C=CC2=C1N=C(NC(=O)C1=CN=C(N)N=C1)N1CCN=C21
DB12499	Clascoterone	GPNHMOZDMYNCPO-PDUMRIMRSA-N	[H][C@@]12CC[C@](OC(=O)CC)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
