type	ID	Name	State	group	Gene_target	DB_id	name	Type	ATC_code
small molecule	DB12010	Fostamatinib	NA	approved	SBK3	BE0009536	Uncharacterized serine/threonine-protein kinase SBK3	polypeptide	B02BX09
small molecule	DB12010	Fostamatinib	NA	approved	SGK3	BE0009537	Serine/threonine-protein kinase Sgk3	polypeptide	B02BX09
small molecule	DB12010	Fostamatinib	NA	approved	SIK1	BE0004757	Serine/threonine-protein kinase SIK1	polypeptide	B02BX09
small molecule	DB12010	Fostamatinib	NA	approved	SIK2	BE0009538	Serine/threonine-protein kinase SIK2	polypeptide	B02BX09
small molecule	DB12010	Fostamatinib	NA	approved	SLK	BE0004041	STE20-like serine/threonine-protein kinase	polypeptide	B02BX09
small molecule	DB12010	Fostamatinib	NA	approved	SNRK	BE0009539	SNF-related serine/threonine-protein kinase	polypeptide	B02BX09
small molecule	DB12010	Fostamatinib	NA	approved	SRC	BE0000838	Proto-oncogene tyrosine-protein kinase Src	polypeptide	B02BX09
small molecule	DB12010	Fostamatinib	NA	approved	SRMS	BE0009540	Tyrosine-protein kinase Srms	polypeptide	B02BX09
small molecule	DB12010	Fostamatinib	NA	approved	STK10	BE0009541	Serine/threonine-protein kinase 10	polypeptide	B02BX09
small molecule	DB12010	Fostamatinib	NA	approved	STK16	BE0009542	Serine/threonine-protein kinase 16	polypeptide	B02BX09
small molecule	DB12010	Fostamatinib	NA	approved	STK17A	BE0009543	Serine/threonine-protein kinase 17A	polypeptide	B02BX09
small molecule	DB12010	Fostamatinib	NA	approved	STK17B	BE0004328	Serine/threonine-protein kinase 17B	polypeptide	B02BX09
small molecule	DB12010	Fostamatinib	NA	approved	STK32A	BE0009544	Serine/threonine-protein kinase 32A	polypeptide	B02BX09
small molecule	DB12015	Alpelisib	solid	approved	PIK3CA	BE0002379	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	polypeptide	L01XX65
small molecule	DB12016	Ponesimod	solid	approved	S1PR1	BE0008652	Sphingosine 1-phosphate receptor 1	polypeptide	NA
biotech	DB12023	Benralizumab	solid	approved	IL5RA	BE0003471	Interleukin-5 receptor subunit alpha	polypeptide	R03DX10
biotech	DB12023	Benralizumab	solid	approved	FCGR3A	BE0002097	Low affinity immunoglobulin gamma Fc region receptor III-A	polypeptide	R03DX10
small molecule	DB12095	Telotristat ethyl	solid	approved	TPH2	BE0000080	Tryptophan 5-hydroxylase 2	polypeptide	NA
small molecule	DB12095	Telotristat ethyl	solid	approved	TPH1	BE0000121	Tryptophan 5-hydroxylase 1	polypeptide	NA
small molecule	DB12130	Lorlatinib	solid	approved	ALK	BE0000359	ALK tyrosine kinase receptor	polypeptide	L01XE44
small molecule	DB12141	Gilteritinib	solid	approved	FLT3	BE0000147	Receptor-type tyrosine-protein kinase FLT3	polypeptide	L01XE54
small molecule	DB12141	Gilteritinib	solid	approved	HTR1A	BE0004862	5-hydroxytryptamine receptor 1A	polypeptide	L01XE54
small molecule	DB12141	Gilteritinib	solid	approved	AXL	BE0009412	Tyrosine-protein kinase receptor UFO	polypeptide	L01XE54
small molecule	DB12141	Gilteritinib	solid	approved	ALK	BE0000359	ALK tyrosine kinase receptor	polypeptide	L01XE54
small molecule	DB12147	Erdafitinib	solid	approved	FGFR1	BE0002131	Fibroblast growth factor receptor 1	polypeptide	NA
small molecule	DB12147	Erdafitinib	solid	approved	FGFR2	BE0000748	Fibroblast growth factor receptor 2	polypeptide	NA
small molecule	DB12147	Erdafitinib	solid	approved	FGFR3	BE0002133	Fibroblast growth factor receptor 3	polypeptide	NA
small molecule	DB12147	Erdafitinib	solid	approved	FGFR4	BE0001203	Fibroblast growth factor receptor 4	polypeptide	NA
small molecule	DB12147	Erdafitinib	solid	approved	RET	BE0001104	RET proto-oncogene	polypeptide	NA
small molecule	DB12147	Erdafitinib	solid	approved	CSF1R	BE0000853	Macrophage colony-stimulating factor 1 receptor	polypeptide	NA
small molecule	DB12147	Erdafitinib	solid	approved	PDGFRA	BE0000852	Platelet-derived growth factor receptor alpha	polypeptide	NA
small molecule	DB12147	Erdafitinib	solid	approved	PDGFRB	BE0000205	Platelet-derived growth factor receptor beta	polypeptide	NA
small molecule	DB12147	Erdafitinib	solid	approved	KIT	BE0000453	Mast/stem cell growth factor receptor Kit	polypeptide	NA
small molecule	DB12147	Erdafitinib	solid	approved	KDR	BE0000369	Vascular endothelial growth factor receptor 2	polypeptide	NA
biotech	DB12159	Dupilumab	NA	approved	IL4R	BE0002420	Interleukin-4 receptor subunit alpha	polypeptide	D11AH05
small molecule	DB12161	Deutetrabenazine	solid	approved	SLC18A2	BE0000118	Synaptic vesicular amine transporter	polypeptide	NA
biotech	DB12169	Tralokinumab	solid	approved	IL13	BE0002438	Interleukin-13	polypeptide	NA
small molecule	DB12235	Estetrol	solid	approved	ESR1	BE0000123	Estrogen receptor	polypeptide	NA
small molecule	DB12235	Estetrol	solid	approved	ESR2	BE0000792	Estrogen receptor beta	polypeptide	NA
biotech	DB12240	Polatuzumab vedotin	solid	approved	CD79B	BE0009680	B-cell antigen receptor complex-associated protein beta chain	polypeptide	NA
small molecule	DB12267	Brigatinib	solid	approved	ALK	BE0000359	ALK tyrosine kinase receptor	polypeptide	L01XE43
small molecule	DB12267	Brigatinib	solid	approved	EGFR	BE0000767	Epidermal growth factor receptor	polypeptide	L01XE43
small molecule	DB12267	Brigatinib	solid	approved	ABL1	BE0000014	Tyrosine-protein kinase ABL1	polypeptide	L01XE43
small molecule	DB12267	Brigatinib	solid	approved	IGF1R	BE0000858	Insulin-like growth factor 1 receptor	polypeptide	L01XE43
small molecule	DB12267	Brigatinib	solid	approved	FLT3	BE0000147	Receptor-type tyrosine-protein kinase FLT3	polypeptide	L01XE43
small molecule	DB12267	Brigatinib	solid	approved	INSR	BE0000033	Insulin receptor	polypeptide	L01XE43
small molecule	DB12267	Brigatinib	solid	approved	MET	BE0000915	Hepatocyte growth factor receptor	polypeptide	L01XE43
small molecule	DB12267	Brigatinib	solid	approved	ERBB4	BE0004772	Receptor tyrosine-protein kinase erbB-4	polypeptide	L01XE43
small molecule	DB12267	Brigatinib	solid	approved	ERBB2	BE0000511	Receptor tyrosine-protein kinase erbB-2	polypeptide	L01XE43
biotech	DB12274	Aducanumab	liquid	approved	APP	BE0003392	Amyloid beta A4 protein	polypeptide	NA
small molecule	DB12278	Propiverine	solid	approved	CHRM1	BE0000092	Muscarinic acetylcholine receptor M1	polypeptide	G04BD06
small molecule	DB12278	Propiverine	solid	approved	CHRM2	BE0000560	Muscarinic acetylcholine receptor M2	polypeptide	G04BD06
small molecule	DB12278	Propiverine	solid	approved	CHRM3	BE0000045	Muscarinic acetylcholine receptor M3	polypeptide	G04BD06
small molecule	DB12278	Propiverine	solid	approved	CHRM4	BE0000405	Muscarinic acetylcholine receptor M4	polypeptide	G04BD06
small molecule	DB12278	Propiverine	solid	approved	CHRM5	BE0000247	Muscarinic acetylcholine receptor M5	polypeptide	G04BD06
small molecule	DB12278	Propiverine	solid	approved	CACNA1C	BE0000430	Voltage-dependent L-type calcium channel subunit alpha-1C	polypeptide	G04BD06
small molecule	DB12278	Propiverine	solid	approved	ADRA1A	BE0000501	Alpha-1A adrenergic receptor	polypeptide	G04BD06
small molecule	DB12328	Cantharidin	NA	approved	AHR	BE0003721	Aryl hydrocarbon receptor	polypeptide	NA
small molecule	DB12332	Rucaparib	solid	approved	PARP1	BE0001717	Poly [ADP-ribose] polymerase 1	polypeptide	L01XX55
small molecule	DB12332	Rucaparib	solid	approved	PARP2	BE0003798	Poly [ADP-ribose] polymerase 2	polypeptide	L01XX55
small molecule	DB12332	Rucaparib	solid	approved	PARP3	BE0004049	Poly [ADP-ribose] polymerase 3	polypeptide	L01XX55
small molecule	DB12364	Betrixaban	solid	approved	F10	BE0000216	Coagulation factor X	polypeptide	B01AF04
small molecule	DB12371	Siponimod	solid	approved	S1PR5	BE0002432	Sphingosine 1-phosphate receptor 5	polypeptide	L04AA42
small molecule	DB12371	Siponimod	solid	approved	S1PR1	BE0008652	Sphingosine 1-phosphate receptor 1	polypeptide	L04AA42
small molecule	DB12404	Remimazolam	solid	approved	GABRA1	BE0004797	Gamma-aminobutyric acid receptor subunit alpha-1	polypeptide	N05CD14
small molecule	DB12404	Remimazolam	solid	approved	GABRA1	BE0008668	Gamma-aminobutyric acid receptor subunit alpha-1	polypeptide	N05CD14
small molecule	DB12457	Rimegepant	solid	approved	CALCRL	BE0009009	Calcitonin gene-related peptide type 1 receptor	polypeptide	NA
small molecule	DB12483	Copanlisib	solid	approved	PIK3CA	BE0002379	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	polypeptide	L01XX61
small molecule	DB12483	Copanlisib	solid	approved	PIK3CD	BE0002406	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform	polypeptide	L01XX61
biotech	DB12498	Mogamulizumab	NA	approved	CCR4	BE0009787	C-C chemokine receptor type 4	polypeptide	L01XC25
small molecule	DB12499	Clascoterone	solid	approved	AR	BE0000132	Androgen receptor	polypeptide	NA
small molecule	DB12500	Fedratinib	solid	approved	JAK2	BE0002408	Tyrosine-protein kinase JAK2	polypeptide	L01XE57
small molecule	DB12500	Fedratinib	solid	approved	FLT3	BE0000147	Receptor-type tyrosine-protein kinase FLT3	polypeptide	L01XE57
small molecule	DB12500	Fedratinib	solid	approved	JAK1	BE0004145	Tyrosine-protein kinase JAK1	polypeptide	L01XE57
biotech	DB12530	Inebilizumab	solid	approved	CD19	BE0003496	B-lymphocyte antigen CD19	polypeptide	NA
small molecule	DB12532	Oxetacaine	solid	approved	GAST	BE0009548	Gastrin	polypeptide	C05AD06
small molecule	DB12537	1,2-Benzodiazepine	NA	approved	GABRA1	BE0004797	Gamma-aminobutyric acid receptor subunit alpha-1	polypeptide	NA
small molecule	DB12537	1,2-Benzodiazepine	NA	approved	GABRA1	BE0008668	Gamma-aminobutyric acid receptor subunit alpha-1	polypeptide	NA
small molecule	DB12543	Samidorphan	solid	approved	OPRM1	BE0000770	Mu-type opioid receptor	polypeptide	NA
small molecule	DB12543	Samidorphan	solid	approved	OPRK1	BE0000632	Kappa-type opioid receptor	polypeptide	NA
small molecule	DB12543	Samidorphan	solid	approved	OPRD1	BE0000420	Delta-type opioid receptor	polypeptide	NA
small molecule	DB12597	Asciminib	solid	approved	ABL1	BE0000014	Tyrosine-protein kinase ABL1	polypeptide	NA
small molecule	DB12612	Ozanimod	solid	approved	S1PR1	BE0008652	Sphingosine 1-phosphate receptor 1	polypeptide	L04AA38
small molecule	DB12612	Ozanimod	solid	approved	S1PR5	BE0002432	Sphingosine 1-phosphate receptor 5	polypeptide	L04AA38
biotech	DB12688	Moxetumomab pasudotox	solid	approved	CD22	BE0000183	B-cell receptor CD22	polypeptide	NA
biotech	DB12688	Moxetumomab pasudotox	solid	approved	EEF2	BE0004281	Elongation factor 2	polypeptide	NA
biotech	DB12698	Ibalizumab	NA	approved	CD4	BE0003488	T-cell surface glycoprotein CD4	polypeptide	J05AX23
biotech	DB12698	Ibalizumab	NA	approved	CCR5	BE0000911	C-C chemokine receptor type 5	polypeptide	J05AX23
biotech	DB12698	Ibalizumab	NA	approved	CXCR4	BE0000919	C-X-C chemokine receptor type 4	polypeptide	J05AX23
small molecule	DB12783	Benserazide	NA	approved	DDC	BE0002151	Aromatic-L-amino-acid decarboxylase	polypeptide	NA
small molecule	DB12789	Dinoprost	NA	approved	PTGDR2	BE0003561	Prostaglandin D2 receptor 2	polypeptide	G02AD01
small molecule	DB12808	Trifarotene	solid	approved	RARG	BE0000144	Retinoic acid receptor gamma	polypeptide	D10AD06
small molecule	DB12808	Trifarotene	solid	approved	RARB	BE0000206	Retinoic acid receptor beta	polypeptide	D10AD06
small molecule	DB12808	Trifarotene	solid	approved	RARA	BE0000663	Retinoic acid receptor alpha	polypeptide	D10AD06
small molecule	DB12865	Etelcalcetide	NA	approved	CASR	BE0000509	Extracellular calcium-sensing receptor	polypeptide	H05BX04
biotech	DB12872	Vonicog alfa	solid	approved	F8	BE0000016	Coagulation factor VIII	polypeptide	NA
biotech	DB12872	Vonicog alfa	solid	approved	COL1A1	BE0000025	Collagen alpha-1(I) chain	polypeptide	NA
small molecule	DB12887	Tazemetostat	solid	approved	EZH2	BE0009562	Histone-lysine N-methyltransferase EZH2	polypeptide	NA
small molecule	DB12887	Tazemetostat	solid	approved	EZH1	BE0009849	Histone-lysine N-methyltransferase EZH1	polypeptide	NA
biotech	DB12893	Sacituzumab govitecan	liquid	approved	TACSTD2	BE0009918	Tumor-associated calcium signal transducer 2	polypeptide	NA
biotech	DB12893	Sacituzumab govitecan	liquid	approved	TOP1	BE0000971	DNA topoisomerase 1	polypeptide	NA
biotech	DB12893	Sacituzumab govitecan	liquid	approved	FUBP1	BE0003422	Far upstream element-binding protein 1	polypeptide	NA
small molecule	DB12941	Darolutamide	solid	approved	AR	BE0000132	Androgen receptor	polypeptide	L02BB06
small molecule	DB12941	Darolutamide	solid	approved	PGR	BE0000557	Progesterone receptor	polypeptide	L02BB06
small molecule	DB12965	Silver	solid	approved	MTF1	BE0008688	Metal regulatory transcription factor 1	polypeptide	D08AL30
small molecule	DB12965	Silver	solid	approved	CP	BE0001140	Ceruloplasmin	polypeptide	D08AL30
small molecule	DB12965	Silver	solid	approved	ALB	BE0000530	Serum albumin	polypeptide	D08AL30
small molecule	DB12965	Silver	solid	approved	A2M	BE0000910	Alpha-2-macroglobulin	polypeptide	D08AL30
small molecule	DB12978	Pexidartinib	solid	approved	CSF1R	BE0000853	Macrophage colony-stimulating factor 1 receptor	polypeptide	NA
small molecule	DB12978	Pexidartinib	solid	approved	KIT	BE0000453	Mast/stem cell growth factor receptor Kit	polypeptide	NA
small molecule	DB12978	Pexidartinib	solid	approved	FLT3	BE0000147	Receptor-type tyrosine-protein kinase FLT3	polypeptide	NA
small molecule	DB12978	Pexidartinib	solid	approved	PDGFRB	BE0000205	Platelet-derived growth factor receptor beta	polypeptide	NA
biotech	DB13007	Enfortumab vedotin	solid	approved	NECTIN4	BE0009798	Nectin-4	polypeptide	NA
small molecule	DB13074	Macimorelin	NA	approved	GHSR	BE0003383	Growth hormone secretagogue receptor type 1	polypeptide	V04CD06
small molecule	DB13125	Lusutrombopag	solid	approved	MPL	BE0003440	Thrombopoietin receptor	polypeptide	B02BX07
biotech	DB13133	Von Willebrand factor human	solid	approved	F8	BE0000016	Coagulation factor VIII	polypeptide	B02BD06;B02BD10
biotech	DB13133	Von Willebrand factor human	solid	approved	COL1A1	BE0000025	Collagen alpha-1(I) chain	polypeptide	B02BD06;B02BD10
small molecule	DB13139	Levosalbutamol	solid	approved	ADRB2	BE0000694	Beta-2 adrenergic receptor	polypeptide	NA
biotech	DB13144	Lenograstim	solid	approved	CSF3R	BE0000793	Granulocyte colony-stimulating factor receptor	polypeptide	L03AA10
small molecule	DB13146	Fluciclovine (18F)	liquid	approved	SLC1A5	BE0000236	Neutral amino acid transporter B(0)	polypeptide	V09IX12
small molecule	DB13146	Fluciclovine (18F)	liquid	approved	SLC7A7	BE0004769	Y+L amino acid transporter 1	polypeptide	V09IX12
small molecule	DB13146	Fluciclovine (18F)	liquid	approved	SLC7A3	BE0000136	Cationic amino acid transporter 3	polypeptide	V09IX12
small molecule	DB13146	Fluciclovine (18F)	liquid	approved	GRIN1	BE0004852	Glutamate receptor ionotropic, NMDA 1	polypeptide	V09IX12
small molecule	DB13146	Fluciclovine (18F)	liquid	approved	GRIA1	BE0000640	Glutamate receptor 1	polypeptide	V09IX12
small molecule	DB13146	Fluciclovine (18F)	liquid	approved	GRIA2	BE0000829	Glutamate receptor 2	polypeptide	V09IX12
small molecule	DB13146	Fluciclovine (18F)	liquid	approved	GRIA3	BE0000831	Glutamate receptor 3	polypeptide	V09IX12
small molecule	DB13146	Fluciclovine (18F)	liquid	approved	GRIA4	BE0000830	Glutamate receptor 4	polypeptide	V09IX12
biotech	DB13149	Protein S human	solid	approved	F5	BE0000041	Coagulation factor V	polypeptide	NA
biotech	DB13149	Protein S human	solid	approved	F10	BE0000216	Coagulation factor X	polypeptide	NA
biotech	DB13149	Protein S human	solid	approved	PROC	BE0000380	Vitamin K-dependent protein C	polypeptide	NA
biotech	DB13150	Coagulation factor VII human	solid	approved	F3	BE0001178	Tissue factor	polypeptide	B02BD01;B02BD05
biotech	DB13150	Coagulation factor VII human	solid	approved	F10	BE0000216	Coagulation factor X	polypeptide	B02BD01;B02BD05
biotech	DB13150	Coagulation factor VII human	solid	approved	F9	BE0000364	Coagulation factor IX	polypeptide	B02BD01;B02BD05
biotech	DB13151	Anti-inhibitor coagulant complex	solid	approved	F10	BE0000216	Coagulation factor X	polypeptide	B02BD03
biotech	DB13151	Anti-inhibitor coagulant complex	solid	approved	F2	BE0000048	Prothrombin	polypeptide	B02BD03
biotech	DB13151	Anti-inhibitor coagulant complex	solid	approved	FGA	BE0000538	Fibrinogen alpha chain	polypeptide	B02BD03
biotech	DB13151	Anti-inhibitor coagulant complex	solid	approved	FGB	BE0002091	Fibrinogen beta chain	polypeptide	B02BD03
biotech	DB13151	Anti-inhibitor coagulant complex	solid	approved	F13A1	BE0000004	Coagulation factor XIII A chain	polypeptide	B02BD03
biotech	DB13151	Anti-inhibitor coagulant complex	solid	approved	F5	BE0000041	Coagulation factor V	polypeptide	B02BD03
biotech	DB13151	Anti-inhibitor coagulant complex	solid	approved	F8	BE0000016	Coagulation factor VIII	polypeptide	B02BD03
biotech	DB13151	Anti-inhibitor coagulant complex	solid	approved	F7	BE0000333	Coagulation factor VII	polypeptide	B02BD03
biotech	DB13152	Coagulation Factor IX Human	liquid	approved	F10	BE0000216	Coagulation factor X	polypeptide	B02BD04;B02BD01
biotech	DB13152	Coagulation Factor IX Human	liquid	approved	F11	BE0001021	Coagulation factor XI	polypeptide	B02BD04;B02BD01
biotech	DB13152	Coagulation Factor IX Human	liquid	approved	F7	BE0000333	Coagulation factor VII	polypeptide	B02BD04;B02BD01
biotech	DB13152	Coagulation Factor IX Human	liquid	approved	F8	BE0000016	Coagulation factor VIII	polypeptide	B02BD04;B02BD01
biotech	DB13152	Coagulation Factor IX Human	liquid	approved	F2	BE0000048	Prothrombin	polypeptide	B02BD04;B02BD01
biotech	DB13152	Coagulation Factor IX Human	liquid	approved	LRP1	BE0002110	Prolow-density lipoprotein receptor-related protein 1	polypeptide	B02BD04;B02BD01
biotech	DB13152	Coagulation Factor IX Human	liquid	approved	GGCX	BE0000403	Vitamin K-dependent gamma-carboxylase	polypeptide	B02BD04;B02BD01
small molecule	DB13154	Parachlorophenol	solid	approved	SCN4A	BE0002083	Sodium channel protein type 4 subunit alpha	polypeptide	NA
small molecule	DB13155	Esculin	solid	approved	AR	BE0000132	Androgen receptor	polypeptide	NA
small molecule	DB13158	Clobetasone	solid	approved	NR3C1	BE0000794	Glucocorticoid receptor	polypeptide	D07AB01;S01CA11;S01BA09
biotech	DB13161	Nusinersen	solid	approved	SMN2	BE0009143	Survival motor neuron protein	polypeptide	M09AX07
small molecule	DB13166	Zofenopril	solid	approved	ACE	BE0000221	Angiotensin-converting enzyme	polypeptide	C09BA15;C09AA15
small molecule	DB13167	Alclofenac	solid	approved	PTGS2	BE0000262	Prostaglandin G/H synthase 2	polypeptide	M01AB06
small molecule	DB13170	Plecanatide	solid	approved	GUCY1A2	BE0003578	Guanylate cyclase soluble subunit alpha-2	polypeptide	A06AX07
biotech	DB13173	Cerliponase alfa	liquid	approved	IGF2R	BE0003623	Cation-independent mannose-6-phosphate receptor	polypeptide	A16AB17
small molecule	DB13179	Troleandomycin	solid	approved	NR1I2	BE0000956	Nuclear receptor subfamily 1 group I member 2	polypeptide	J01FA08
biotech	DB13192	Antihemophilic factor human	solid	approved	F9	BE0000364	Coagulation factor IX	polypeptide	B02BD02
biotech	DB13192	Antihemophilic factor human	solid	approved	F10	BE0000216	Coagulation factor X	polypeptide	B02BD02
biotech	DB13200	Lipegfilgrastim	liquid	approved	CSF3R	BE0000793	Granulocyte colony-stimulating factor receptor	polypeptide	L03AA14
small molecule	DB13257	Ferrous sulfate anhydrous	solid	approved	HBA1	BE0000130	Hemoglobin subunit alpha	polypeptide	NA
small molecule	DB13257	Ferrous sulfate anhydrous	solid	approved	TFRC	BE0004850	Transferrin receptor protein 1	polypeptide	NA
